0,0,1.936e+01,-9.76E+00,36.953,1.936e+01,86.068,3.156e+01
5,0,1.936e+01,-7.42E+00,31.315,1.936e+01,77.751,2.958e+01
10,0,1.932e+01,-5.53E+00,27.927,1.931e+01,69.589,2.840e+01
15,0,1.920e+01,-4.05E+00,25.813,1.919e+01,61.694,2.791e+01
20,0,1.900e+01,-2.94E+00,24.468,1.898e+01,54.121,2.807e+01
25,0,1.869e+01,-2.15E+00,23.616,1.866e+01,46.872,2.894e+01
30,0,1.827e+01,-1.65E+00,23.105,1.823e+01,39.916,3.074e+01
35,0,1.773e+01,-1.42E+00,22.848,1.767e+01,33.195,3.411e+01
40,0,1.705e+01,-1.43E+00,22.802,1.699e+01,26.637,4.000e+01
45,0,1.624e+01,-1.68E+00,22.956,1.617e+01,20.164,4.000e+01
50,0,1.531e+01,-2.15E+00,23.329,1.523e+01,13.693,3.307e+01
55,0,1.426e+01,-2.85E+00,23.968,1.418e+01,7.137,2.795e+01
60,0,1.309e+01,-3.78E+00,24.969,1.302e+01,0.407,2.457e+01
65,0,1.182e+01,-4.96E+00,26.5,1.175e+01,353.407,2.210e+01
70,0,1.046e+01,-6.42E+00,28.869,1.041e+01,346.033,2.028e+01
75,0,9.017e+00,-8.24E+00,32.679,8.989e+00,338.171,1.907e+01
80,0,7.522e+00,-1.05E+01,39.224,7.514e+00,329.687,1.862e+01
85,0,6.001e+00,-1.33E+01,51.566,6.001e+00,320.43,1.932e+01
90,0,4.491e+00,-1.62E+01,76.289,4.478e+00,310.224,2.250e+01
95,0,3.028e+00,-1.66E+01,113.914,2.981e+00,298.88,4.000e+01
100,0,1.647e+00,-1.41E+01,142.07,1.569e+00,286.234,2.046e+01
105,0,3.860e-01,-1.13E+01,156.287,3.258e-01,272.256,1.267e+01
110,0,-6.43E-01,-9.05E+00,163.618,-6.46E-01,257.216,8.429e+00
115,0,-1.16E+00,-7.31E+00,167.739,-1.26E+00,241.849,6.598e+00
120,0,-9.47E-01,-5.99E+00,170.182,-1.50E+00,227.253,7.116e+00
125,0,-3.64E-01,-5.03E+00,171.64,-1.43E+00,214.488,9.085e+00
130,0,2.080e-01,-4.40E+00,172.457,-1.20E+00,204.215,1.159e+01
135,0,6.105e-01,-4.08E+00,172.811,-9.41E-01,196.67,1.411e+01
140,0,7.873e-01,-4.11E+00,172.796,-7.62E-01,191.86,1.616e+01
145,0,7.092e-01,-4.49E+00,172.451,-7.33E-01,189.761,1.717e+01
150,0,3.552e-01,-5.31E+00,171.767,-8.96E-01,190.439,1.681e+01
