0,0,1.930e+01,-1.36E+01,201.588,1.930e+01,86.496,3.371e+01
5,0,1.930e+01,-9.15E+00,194.716,1.929e+01,78.153,2.942e+01
10,0,1.925e+01,-6.23E+00,191.406,1.924e+01,69.959,2.686e+01
15,0,1.913e+01,-4.17E+00,189.376,1.912e+01,62.026,2.531e+01
20,0,1.893e+01,-2.73E+00,187.95,1.892e+01,54.408,2.446e+01
25,0,1.863e+01,-1.74E+00,186.855,1.860e+01,47.111,2.419e+01
30,0,1.820e+01,-1.15E+00,185.963,1.817e+01,40.101,2.441e+01
35,0,1.766e+01,-8.91E-01,185.206,1.761e+01,33.32,2.513e+01
40,0,1.699e+01,-9.36E-01,184.545,1.693e+01,26.697,2.645e+01
45,0,1.618e+01,-1.26E+00,183.958,1.611e+01,20.154,2.861e+01
50,0,1.526e+01,-1.87E+00,183.435,1.517e+01,13.606,3.227e+01
55,0,1.421e+01,-2.76E+00,182.972,1.412e+01,6.968,4.000e+01
60,0,1.304e+01,-3.95E+00,182.573,1.296e+01,0.15,4.000e+01
65,0,1.178e+01,-5.51E+00,182.253,1.170e+01,353.054,3.329e+01
70,0,1.042e+01,-7.55E+00,182.041,1.035e+01,345.576,2.899e+01
75,0,8.977e+00,-1.03E+01,182.016,8.934e+00,337.596,2.703e+01
80,0,7.477e+00,-1.45E+01,182.452,7.458e+00,328.973,2.719e+01
85,0,5.944e+00,-2.29E+01,185.367,5.941e+00,319.535,3.174e+01
90,0,4.412e+00,-2.71E+01,351.586,4.411e+00,309.075,3.493e+01
95,0,2.920e+00,-1.61E+01,357.411,2.906e+00,297.35,2.030e+01
100,0,1.513e+00,-1.15E+01,358.207,1.495e+00,284.131,1.339e+01
105,0,2.820e-01,-8.65E+00,358.447,2.818e-01,269.341,8.934e+00
110,0,-5.07E-01,-6.63E+00,358.516,-6.02E-01,253.325,6.523e+00
115,0,-4.76E-01,-5.14E+00,358.505,-1.05E+00,237.053,6.615e+00
120,0,1.526e-01,-4.05E+00,358.436,-1.06E+00,221.907,8.666e+00
125,0,8.778e-01,-3.30E+00,358.312,-7.56E-01,209.046,1.164e+01
130,0,1.479e+00,-2.87E+00,358.119,-3.00E-01,199.007,1.509e+01
135,0,1.888e+00,-2.77E+00,357.837,1.559e-01,191.829,1.872e+01
140,0,2.077e+00,-3.02E+00,357.428,5.092e-01,187.349,2.194e+01
145,0,2.031e+00,-3.67E+00,356.834,6.965e-01,185.415,2.356e+01
150,0,1.738e+00,-4.83E+00,355.949,6.847e-01,185.983,2.280e+01
155,0,1.200e+00,-6.65E+00,354.548,4.679e-01,189.138,2.056e+01
160,0,4.664e-01,-9.50E+00,352.047,7.288e-02,195.079,1.851e+01
165,0,-3.16E-01,-1.43E+01,346.161,-4.27E-01,204.013,1.834e+01
170,0,-9.09E-01,-2.48E+01,312.663,-9.09E-01,215.913,2.391e+01
175,0,-1.18E+00,-1.94E+01,198.846,-1.23E+00,230.201,2.392e+01
180,0,-1.25E+00,-1.29E+01,185.583,-1.33E+00,245.711,1.297e+01
185,0,-1.23E+00,-9.80E+00,180.761,-1.25E+00,261.247,8.710e+00
190,0,-1.11E+00,-8.14E+00,177.336,-1.14E+00,276.275,7.159e+00
195,0,-8.82E-01,-7.36E+00,174.01,-1.13E+00,291.017,7.734e+00
200,0,-6.96E-01,-7.21E+00,170.226,-1.30E+00,306.198,1.028e+01
205,0,-7.29E-01,-7.56E+00,165.545,-1.60E+00,322.751,1.594e+01
210,0,-1.01E+00,-8.31E+00,159.492,-1.90E+00,341.476,3.741e+01
215,0,-1.38E+00,-9.35E+00,151.514,-1.95E+00,2.426,1.432e+01
220,0,-1.39E+00,-1.05E+01,141.101,-1.51E+00,24.25,1.024e+01
225,0,-5.50E-01,-1.16E+01,128.194,-5.55E-01,44.754,1.108e+01
230,0,7.981e-01,-1.23E+01,113.774,7.109e-01,62.514,1.532e+01
235,0,2.199e+00,-1.25E+01,99.778,2.072e+00,77.389,2.325e+01
240,0,3.513e+00,-1.25E+01,87.86,3.403e+00,89.874,4.000e+01
245,0,4.732e+00,-1.23E+01,78.538,4.658e+00,100.513,2.564e+01
250,0,5.876e+00,-1.21E+01,71.479,5.833e+00,109.709,2.223e+01
255,0,6.962e+00,-1.21E+01,66.081,6.941e+00,117.717,2.118e+01
260,0,8.008e+00,-1.21E+01,61.768,7.999e+00,124.678,2.116e+01
265,0,9.022e+00,-1.23E+01,58.05,9.019e+00,130.669,2.170e+01
270,0,1.001e+01,-1.25E+01,54.518,1.001e+01,135.727,2.257e+01
275,0,1.098e+01,-1.27E+01,50.832,1.098e+01,139.871,2.363e+01
280,0,1.192e+01,-1.28E+01,46.739,1.192e+01,143.12,2.478e+01
285,0,1.283e+01,-1.29E+01,42.107,1.283e+01,145.489,2.593e+01
290,0,1.371e+01,-1.28E+01,36.976,1.371e+01,147,2.702e+01
295,0,1.454e+01,-1.25E+01,31.565,1.454e+01,147.673,2.797e+01
300,0,1.533e+01,-1.21E+01,26.203,1.533e+01,147.528,2.876e+01
305,0,1.605e+01,-1.15E+01,21.207,1.605e+01,146.583,2.934e+01
310,0,1.671e+01,-1.09E+01,16.772,1.671e+01,144.847,2.972e+01
315,0,1.729e+01,-1.04E+01,12.949,1.729e+01,142.325,2.994e+01
320,0,1.779e+01,-1.01E+01,9.659,1.778e+01,139.013,3.007e+01
325,0,1.820e+01,-9.95E+00,6.741,1.820e+01,134.903,3.024e+01
330,0,1.853e+01,-1.02E+01,3.951,1.853e+01,129.993,3.061e+01
335,0,1.878e+01,-1.11E+01,0.903,1.878e+01,124.289,3.143e+01
340,0,1.897e+01,-1.28E+01,356.775,1.897e+01,117.824,3.310e+01
345,0,1.910e+01,-1.60E+01,348.917,1.910e+01,110.672,3.655e+01
350,0,1.920e+01,-2.26E+01,320.347,1.920e+01,102.95,4.000e+01
355,0,1.926e+01,-2.11E+01,225.883,1.926e+01,94.827,4.000e+01
0,5,1.930e+01,-2.62E+00,101.339,1.927e+01,86.393,3.371e+01
5,5,1.929e+01,-2.76E+00,103.953,1.927e+01,78.963,2.956e+01
10,5,1.924e+01,-2.98E+00,107.849,1.922e+01,71.716,2.682e+01
15,5,1.912e+01,-3.24E+00,112.824,1.911e+01,64.74,2.494e+01
20,5,1.891e+01,-3.51E+00,118.535,1.891e+01,58.065,2.364e+01
25,5,1.860e+01,-3.79E+00,124.535,1.860e+01,51.674,2.279e+01
30,5,1.817e+01,-4.09E+00,130.369,1.817e+01,45.519,2.230e+01
35,5,1.762e+01,-4.46E+00,135.669,1.762e+01,39.534,2.214e+01
40,5,1.695e+01,-4.95E+00,140.193,1.695e+01,33.645,2.227e+01
45,5,1.616e+01,-5.62E+00,143.809,1.616e+01,27.778,2.272e+01
50,5,1.526e+01,-6.56E+00,146.424,1.525e+01,21.862,2.351e+01
55,5,1.424e+01,-7.83E+00,147.894,1.423e+01,15.829,2.467e+01
60,5,1.312e+01,-9.60E+00,147.862,1.311e+01,9.62,2.626e+01
65,5,1.191e+01,-1.21E+01,145.3,1.190e+01,3.176,2.825e+01
70,5,1.061e+01,-1.58E+01,136.662,1.060e+01,356.437,3.029e+01
75,5,9.224e+00,-2.11E+01,105.406,9.223e+00,349.336,3.125e+01
80,5,7.765e+00,-2.01E+01,38.77,7.763e+00,341.777,2.939e+01
