0.000,0.000,7.720e+00,7.720e+00,41.763,-1.035e+01,310.686,1.807e+01
5.000,0.000,8.282e+00,8.282e+00,76.239,-1.369e+01,354.961,2.207e+01
10.000,0.000,8.826e+00,8.821e+00,107.776,-1.454e+01,46.259,2.449e+01
15.000,0.000,9.109e+00,9.102e+00,137.468,-1.498e+01,90.260,2.679e+01
20.000,0.000,9.167e+00,9.155e+00,166.582,-1.569e+01,142.334,3.260e+01
25.000,0.000,9.174e+00,9.151e+00,195.276,-1.346e+01,196.734,5.455e+01
30.000,0.000,9.232e+00,9.183e+00,222.569,-1.020e+01,231.620,3.554e+01
35.000,0.000,9.266e+00,9.187e+00,247.448,-8.098e+00,255.135,3.492e+01
40.000,0.000,9.138e+00,9.035e+00,269.719,-7.159e+00,274.886,3.731e+01
45.000,0.000,8.775e+00,8.660e+00,289.782,-7.047e+00,294.124,3.835e+01
50.000,0.000,8.195e+00,8.075e+00,308.100,-7.407e+00,314.219,3.517e+01
55.000,0.000,7.466e+00,7.342e+00,324.875,-7.895e+00,335.239,3.038e+01
60.000,0.000,6.663e+00,6.531e+00,340.002,-8.254e+00,356.098,2.619e+01
65.000,0.000,5.834e+00,5.690e+00,353.159,-8.408e+00,15.255,2.288e+01
70.000,0.000,4.996e+00,4.837e+00,3.973,-8.421e+00,31.671,2.023e+01
75.000,0.000,4.145e+00,3.968e+00,12.137,-8.379e+00,45.027,1.801e+01
80.000,0.000,3.266e+00,3.070e+00,17.423,-8.330e+00,55.363,1.602e+01
85.000,0.000,2.343e+00,2.130e+00,19.674,-8.287e+00,62.775,1.415e+01
90.000,0.000,1.364e+00,1.137e+00,18.743,-8.252e+00,67.315,1.234e+01
95.000,0.000,3.147e-01,8.305e-02,14.468,-8.225e+00,69.001,1.055e+01
100.000,0.000,-8.232e-01,-1.042e+00,6.639,-8.213e+00,67.847,8.755e+00
105.000,0.000,-2.077e+00,-2.253e+00,354.941,-8.227e+00,63.875,6.927e+00
110.000,0.000,-3.478e+00,-3.566e+00,338.792,-8.278e+00,57.099,5.069e+00
115.000,0.000,-4.952e+00,-4.952e+00,317.011,-8.365e+00,47.521,3.413e+00
120.000,0.000,-5.730e+00,-6.157e+00,287.656,-8.466e+00,35.179,3.576e+00
125.000,0.000,-5.125e+00,-6.404e+00,250.657,-8.532e+00,20.341,6.960e+00
130.000,0.000,-3.713e+00,-5.103e+00,213.000,-8.510e+00,3.762,1.241e+01
135.000,0.000,-1.988e+00,-3.042e+00,181.564,-8.427e+00,346.715,1.932e+01
140.000,0.000,-4.533e-01,-1.201e+00,155.602,-8.436e+00,330.521,2.978e+01
