0,0,1.930e+01,-1.36E+01,21.984,1.930e+01,86.497,3.376e+01
5,0,1.926e+01,-2.11E+01,46.868,1.926e+01,94.827,4.000e+01
10,0,1.920e+01,-2.24E+01,140.43,1.920e+01,102.951,4.000e+01
15,0,1.910e+01,-1.60E+01,168.76,1.910e+01,110.672,3.648e+01
20,0,1.897e+01,-1.27E+01,176.662,1.897e+01,117.825,3.306e+01
25,0,1.878e+01,-1.10E+01,180.822,1.878e+01,124.289,3.140e+01
30,0,1.853e+01,-1.02E+01,183.892,1.853e+01,129.994,3.058e+01
35,0,1.820e+01,-9.92E+00,186.695,1.820e+01,134.904,3.021e+01
40,0,1.779e+01,-1.00E+01,189.621,1.778e+01,139.014,3.004e+01
45,0,1.729e+01,-1.04E+01,192.915,1.728e+01,142.327,2.991e+01
50,0,1.671e+01,-1.09E+01,196.739,1.671e+01,144.849,2.969e+01
55,0,1.605e+01,-1.15E+01,201.17,1.605e+01,146.585,2.931e+01
60,0,1.533e+01,-1.20E+01,206.161,1.533e+01,147.531,2.873e+01
65,0,1.454e+01,-1.25E+01,211.517,1.454e+01,147.676,2.795e+01
70,0,1.371e+01,-1.27E+01,216.923,1.371e+01,147.003,2.700e+01
75,0,1.283e+01,-1.28E+01,222.052,1.283e+01,145.493,2.591e+01
80,0,1.192e+01,-1.28E+01,226.685,1.192e+01,143.123,2.476e+01
85,0,1.098e+01,-1.26E+01,230.782,1.098e+01,139.875,2.362e+01
90,0,1.001e+01,-1.25E+01,234.471,1.001e+01,135.73,2.256e+01
95,0,9.021e+00,-1.23E+01,238.007,9.018e+00,130.672,2.169e+01
100,0,8.007e+00,-1.21E+01,241.728,7.998e+00,124.681,2.115e+01
105,0,6.961e+00,-1.21E+01,246.044,6.940e+00,117.719,2.117e+01
110,0,5.874e+00,-1.21E+01,251.444,5.832e+00,109.71,2.222e+01
115,0,4.731e+00,-1.23E+01,258.507,4.656e+00,100.513,2.563e+01
120,0,3.512e+00,-1.25E+01,267.835,3.401e+00,89.872,4.000e+01
125,0,2.197e+00,-1.26E+01,279.763,2.070e+00,77.385,2.326e+01
130,0,7.965e-01,-1.23E+01,293.776,7.094e-01,62.507,1.533e+01
135,0,-5.51E-01,-1.16E+01,308.213,-5.56E-01,44.745,1.109e+01
140,0,-1.39E+00,-1.05E+01,321.133,-1.51E+00,24.238,1.024e+01
